"INSTITUTION_ID","ENTITY_CD","ENTITY_NAME","WEIGHTED_INDEX","ENROLLMENT","ABSENT_COUNT","GRAD_COUNT","COHORT_COUNT","ELA_P_RATE","MATH_P_RATE","PUPIL_COUNT_TOT","FED_STATE_LOCAL_EXP","NUM_TEACH","NUM_TEACH_INEXP","NUM_TEACH_OC","NUM_OUT_CERT","OVERALL_STATUS"
"800000034228","343000011501","FRANK SINATRA SCHOOL OF THE ARTS","151","841","184","200","202","97.6","97.6","856","22278394",56,3,"56","4","Local Support and Improvement"
"800000057163","343000011502","INFORMATION TECHNOLOGY HIGH SCHOOL","70.6","847","219","187","204","96.3","93.9","840","22741272",61,19,"61","8","Local Support and Improvement"
"800000042098","343000011555","NEWCOMERS HIGH SCHOOL","89.8","1610","916","114","156","99.5","99.2","1443","36176633",117,57,"106","6","Local Support and Improvement"
"800000042100","343000011575","ACADEMY OF AMERICAN STUDIES","116.2","1415","370","217","226","99.7","98.6","1399","31163559",88,23,"85","9","Local Support and Improvement"
"800000056084","343000011580","BACCALAUREATE SCHOOL-GLOBAL ED","214.1","408","42","86","89","99","95.8","525","12644237",35,4,"35","4","Local Support and Improvement"
"800000059073","353100011047","CSI HS-INTERNATIONAL STUDIES","148.4","528","92","83","85","98.5","93.4","519","12813469",35,5,"34","5","Local Support and Improvement"
"800000062367","353100011064","GAYNOR MCCOWN EXPEDITIONARY LEARNING","90.7","533","168","75","77","100","46.8","534","14896534",38,8,"37","4","Local Support and Improvement"
"800000041742","353100011080","MICHAEL J PETRIDES SCHOOL","96.5","502","131","124","127","99.1","86.5","1429","45782828",108,22,"100","19","Local Support and Improvement"
"800000041743","353100011440","NEW DORP HIGH SCHOOL","92.5","3145","785","726","807","97.4","89.9","3011","84752986",237,66,"232","17","Local Support and Improvement"
"800000041744","353100011445","PORT RICHMOND HIGH SCHOOL","62.3","1873","753","341","405","93.4","88.3","1742","51818838",152,47,"147","10","Local Support and Improvement"
"800000041745","353100011450","CURTIS HIGH SCHOOL","104.3","2447","1070","456","551","98.8","98.1","2254","59415628",163,45,"160","17","Local Support and Improvement"
"800000041746","353100011455","TOTTENVILLE HIGH SCHOOL","114.1","3897","1100","888","927","98.8","78.2","3796","100191315",252,53,"238","17","Local Support and Improvement"
"800000041731","353100011460","SUSAN E WAGNER HIGH SCHOOL","110.6","2984","517","732","807","96.6","64.1","2839","76801417",204,35,"184","9","Local Support and Improvement"
"800000041751","353100011470","CONCORD HIGH SCHOOL","53.4","237","224","22","80","76.2","69.3","157","6827947",21,3,"20","2","Local Support and Improvement"
"800000041733","353100011600","RALPH R MCKEE CAREER-TECH ","97.5","703","364","156","185","98","91.8","699","25193876",73,22,"71","5","Local Support and Improvement"
"800000041734","353100011605","STATEN ISLAND TECHNICAL HS","230.4","1404","81","321","322","100","99.7","1404","31319888",77,18,"74","5","Local Support and Improvement"
"800000084244","353100861083","NEW VENTURES CHARTER SCHOOL","57.7","177","156","27","62","77.8","65.1","131","3483065",16,3,"13","4","Local Support and Improvement"
"800000041738","400301060006","LEWISTON PORTER SENIOR HS","143.2","648","133","141","158","100","97.3","637","16576377",57,5,"46","0","Local Support and Improvement"
"800000041711","400400010011","LOCKPORT HIGH SCHOOL","115.3","1399","558","291","317","97.9","97.3","1353","36587069",111,8,"111","13","Targeted Support and Improvement"
"800000041695","400601060006","NEWFANE SENIOR HIGH SCHOOL","134.1","381","89","102","113","99","76","388","9785875",37,1,"37","0","Local Support and Improvement"
"800000041650","400701060010","NIAGARA-WHEATFIELD SR HIGH SCHOOL","155.3","1082","319","251","280","99.6","98.2","1058","24131510",84,4,"85","1","Local Support and Improvement"
"800000041633","400800010034","NIAGARA FALLS HIGH SCHOOL","67.3","2204","1475","424","498","98.7","65.5","2146","53952979",138,12,"134","3","Targeted Support and Improvement"
"800000041519","400900010011","NORTH TONAWANDA HIGH SCHOOL","137.9","982","370","198","251","99.2","98.7","974","24251374",88,16,"82","0","Local Support and Improvement"
"800000041522","401001060001","STARPOINT HIGH SCHOOL","189.1","906","179","220","224","100","99","899","21581949",66,7,"66","0","Local Support and Improvement"
"800000041507","401201060003","ROYALTON-HARTLAND HIGH SCHOOL","147.4","372","94","82","87","99","84.4","365","10009559",34,2,"34","7","Local Support and Improvement"
"800000041487","401501060003","WILSON MIDDLE/HIGH SCHOOL","155","287","50","63","69","100","100","494","17060748",61,6,"62","0","Local Support and Improvement"
"800000041470","410601040006","CAMDEN SENIOR HIGH SCHOOL","127.9","656","232","129","152","99.2","90.6","646","15473511",52,4,"53","1","Local Support and Improvement"
"800000041446","411101060005","CLINTON SENIOR HIGH SCHOOL","143.2","368","72","109","111","100","67.7","361","9232974",41,7,"42","0","Local Support and Improvement"
"800000041428","411501060001","NEW HARTFORD SENIOR HIGH SCHOOL","178.7","622","107","226","229","100","78.7","617","14993003",56,12,"58","1","Local Support and Improvement"
"800000041378","411800010020","ROME FREE ACADEMY","115.5","1526","701","316","387","96.9","82.6","1498","30602762",112,12,"109","5","Local Support and Improvement"
"800000041320","412000050004","VERNON-VERONA-SHERRILL SR HS","143.8","605","178","109","116","98.6","85.8","594","12900421",57,6,"55","4","Local Support and Improvement"
"800000041274","412201060006","HOLLAND PATENT CENTRAL HIGH SCHOOL","144.5","414","59","91","98","100","96","405","11994375",44,12,"48","0","Local Support and Improvement"
"800000041259","412300010024","THOMAS R PROCTOR HIGH SCHOOL","97.8","2890","1585","526","659","95.2","81.7","2730","67095011",164,11,"182","8","Local Support and Improvement"
"800000041167","412801040003","DONALD H CRANE JUNIOR/SENIOR HS","139.6","253","162","79","84","100","82","379","11002269",37,11,"34","4","Local Support and Improvement"
"800000041173","412902060008","WHITESBORO HIGH SCHOOL","172.5","956","183","220","235","100","86.1","938","17580490",69,5,"67","0","Local Support and Improvement"
"800000041135","420101060009","WEST GENESEE SENIOR HIGH SCHOOL","163.4","1405","357","293","320","99.7","93.5","1387","29355195",113,7,"108","1","Local Support and Improvement"
"800000041110","420303060014","CICERO-NORTH SYRACUSE HS","165.6","1768","481","561","621","99.5","91","1746","41613136",158,15,"148","0","Local Support and Improvement"
"800000041095","420401060005","EAST SYRACUSE MINOA CENTRAL HIGH SCH","152.7","1191","358","259","284","96.9","90.7","1156","30668584",102,15,"99","1","Local Support and Improvement"
"800000041050","420411060006","JAMESVILLE-DEWITT HIGH SCHOOL","194.5","869","152","226","240","100","94.1","843","22811979",72,7,"72","3","Local Support and Improvement"
"800000041037","420501060003","JORDAN-ELBRIDGE HIGH SCHOOL","146.2","336","86","79","88","98.7","89.3","327","9519343",37,0,"37","3","Local Support and Improvement"
"800000041014","420701060001","WESTHILL HIGH SCHOOL","180","564","94","134","137","99.3","96","552","13264990",53,10,"53","0","Local Support and Improvement"
"800000041006","420702030004","SOLVAY HIGH SCHOOL","109.6","476","173","92","102","100","95.4","451","13500586",50,4,"50","1","Local Support and Improvement"
"800000040998","420807040003","LA FAYETTE JUNIOR-SENIOR HIGH SCHOOL","125.1","256","79","49","51","100","84.3","330","10733175",37,6,"36","7","Targeted Support and Improvement"
"800000040991","420901060007","CHARLES W BAKER HIGH SCHOOL","158","1282","307","401","412","99.8","88.2","1269","26043409",81,4,"81","0","Local Support and Improvement"
"800000040973","421001060002","FAYETTEVILLE-MANLIUS SENIOR HIGH SCH","208.2","1390","177","304","316","99.1","97.1","1380","32804501",109,2,"107","0","Local Support and Improvement"
"800000040955","421101060003","MARCELLUS HIGH SCHOOL","174","457","72","121","129","100","88.6","453","15008531",44,1,"44","1","Local Support and Improvement"
"800000040927","421501060011","LIVERPOOL HIGH SCHOOL","151.9","2151","667","475","538","99.8","95.7","2099","52056463",156,23,"152","0","Local Support and Improvement"
"800000040920","421601060002","SKANEATELES SENIOR HIGH SCHOOL","194","411","66","114","121","99","90.1","409","11595331",50,3,"50","2","Local Support and Improvement"
"800000040887","421800010033","CORCORAN HIGH SCHOOL","55.5","1403","855","220","314","83","43.2","1236","32383639",105,25,"95","23","Local Support and Improvement"
"800000040872","421800010039","NOTTINGHAM HIGH SCHOOL","58.4","1358","667","181","286","78.5","43.3","1296","32408833",98,26,"93","20","Additional Targeted Support and Improvement"
"800000040856","421800010040","HENNINGER HIGH SCHOOL","50.2","1577","940","212","344","88.3","44.4","1446","36394562",122,39,"115","18","Additional Targeted Support and Improvement"
"800000040860","421800010047","INSTITUTE OF TECH-SYRACUSE CENTRAL","84.7","584","167","128","140","84.7","64.3","568","15584313",55,10,"51","10","Local Support and Improvement"
"800000083904","421800010071","PUBLIC SERVICE LEADERSHIP ACA-FOWLER","62","1102","587","161","221","89","47.6","1078","28931693",98,30,"86","23","Comprehensive Support and Improvement"
"800000056174","421800860854","SYRACUSE ACADEMY OF SCIENCE CS","73","297","116","58","60","100","64.2","992","13197707",58,11,"58","13","Local Support and Improvement"
"800000089183","421800861125","ONTECH CHARTER HIGH SCHOOL","17.3","261","185","46","60","78.3","21.1","248","3782782",21,4,"22","16","Local Support and Improvement"
"800000040644","421902040001","TULLY JUNIOR-SENIOR HS","190.3","224","36","53","53","100","100","324","9491521",40,8,"38","0","Local Support and Improvement"
"800000040611","430300050002","CANANDAIGUA ACADEMY","164.3","1058","48","255","273","99.6","82.5","1036","25659536",103,5,"100","1","Local Support and Improvement"
"800000033940","430501040001","BLOOMFIELD HIGH SCHOOL","150","243","51","66","72","98.3","92.9","239","7045310",43,5,"41","2","Local Support and Improvement"
"800000040589","430700010006","GENEVA HIGH SCHOOL","101","614","209","111","141","98.6","84.2","601","15454083",66,17,"64","10","Local Support and Improvement"
"800000050988","430901060001","MARCUS WHITMAN HIGH SCHOOL","159.7","330","70","87","90","100","97.4","323","11433166",42,5,"41","0","Local Support and Improvement"
"800000040542","431301060004","MIDLAKES MIDDLE/HIGH SCHOOL","135.6","479","148","109","115","100","76.1","687","19987349",74,9,"73","2","Targeted Support and Improvement"
"800000040530","431701060004","VICTOR SENIOR HIGH SCHOOL","182.1","1331","227","327","342","100","84.6","1310","26961299",110,9,"107","1","Local Support and Improvement"
"800000040521","440102060003","WASHINGTONVILLE SENIOR HIGH SCHOOL","131.2","1365","329","307","322","99.7","79.9","1318","28128857",104,15,"101","0","Local Support and Improvement"
"800000040501","440201020001","CHESTER ACADEMY-MIDDLE/HIGH SCHOOL","130.4","337","94","97","100","99","87.2","536","16503477",53,8,"52","8","Local Support and Improvement"
"800000040482","440301060003","CORNWALL CENTRAL HIGH SCHOOL","170.2","1035","178","250","259","100","83.4","1022","26435534",82,9,"74","1","Local Support and Improvement"
"800000040466","440401060005","PINE BUSH SENIOR HIGH SCHOOL","136.1","1649","398","380","402","100","73","1596","33262607",111,19,"108","8","Local Support and Improvement"
"800000040441","440601040001","GOSHEN CENTRAL HIGH SCHOOL","137.1","1018","216","234","245","100","78.8","996","28011775",84,21,"84","0","Local Support and Improvement"
"800000040404","440901040003","JAMES I O'NEILL HIGH SCHOOL","126.1","449","108","108","114","94.7","78.5","433","16137271",46,3,"50","2","Local Support and Improvement"
"800000040387","441000010009","MIDDLETOWN HIGH SCHOOL","103.4","2667","673","558","611","99.2","72","2551","93755797",197,58,"192","17","Local Support and Improvement"
"800000040345","441101040001","MINISINK VALLEY HIGH SCHOOL","143.7","1135","291","300","313","99.3","84.1","1116","32963037",92,8,"89","0","Local Support and Improvement"
"800000040322","441201060006","MONROE-WOODBURY HIGH SCHOOL","153.2","2416","577","546","579","100","67.7","2337","67134982",176,22,"168","4","Local Support and Improvement"
"800000040268","441301060004","VALLEY CENTRAL HIGH SCHOOL","143.5","1433","352","308","344","100","91","1399","37741995",119,12,"118","0","Local Support and Improvement"
"800000040238","441600010017","NEWBURGH FREE ACADEMY","74.8","3620","961","591","809","98.5","68.3","3511","117923117",268,26,"256","0","Targeted Support and Improvement"
"800000040176","441800050006","PORT JERVIS SENIOR HIGH SCHOOL","123.9","764","283","155","190","97.2","70.4","733","23037476",75,15,"71","3","Local Support and Improvement"
"800000040160","442101060002","WARWICK VALLEY HIGH SCHOOL","157.4","1352","503","344","362","100","70.1","1345","31198723",101,20,"99","0","Local Support and Improvement"
"800000050743","450101060003","CHARLES D'AMICO HIGH SCHOOL","121.2","541","201","104","123","98.5","76.2","526","11505452",46,3,"45","2","Local Support and Improvement"
"800000050759","450607040002","KENDALL JUNIOR-SENIOR HIGH SCHOOL","171.2","222","35","49","53","100","98.3","321","8177280",34,5,"34","0","Local Support and Improvement"
"800000050762","450704040001","HOLLEY JUNIOR-SENIOR HIGH SCHOOL","108.2","296","106","59","64","100","75.8","442","12514022",50,8,"47","1","Local Support and Improvement"
"800000050774","450801060004","MEDINA JUNIOR-SENIOR HS","126.6","421","128","95","107","100","93.4","609","17752041",57,5,"57","0","Local Support and Improvement"
"800000040070","460102040006","ALTMAR-PARISH-WILLIAMSTOWN JR/SR HS","84","304","113","78","93","97.1","77.3","425","15859407",51,17,"52","3","Local Support and Improvement"
"800000040066","460500010005","G RAY BODLEY HIGH SCHOOL","121.6","1013","475","187","243","97","90.5","978","26775558",81,21,"81","1","Local Support and Improvement"
"800000040016","460701040002","HANNIBAL HIGH SCHOOL","87.9","378","157","65","82","97","58.6","371","12451520",36,8,"36","0","Local Support and Improvement"
"800000040012","460801060005","PAUL V MOORE HIGH SCHOOL","135.2","1103","324","252","282","97.6","77.4","1087","30804611",86,8,"89","1","Local Support and Improvement"
"800000040006","460901060003","MEXICO HIGH SCHOOL","114.7","622","226","138","151","98.6","69.1","594","18599161",52,5,"55","3","Local Support and Improvement"
"800000039988","461300010008","OSWEGO HIGH SCHOOL","108.5","1137","456","220","272","98.8","92.3","1096","30848248",92,14,"90","1","Local Support and Improvement"
"800000039936","461801040001","PULASKI MIDDLE-HIGH SCHOOL","121.8","314","93","65","67","96.4","88","514","15617017",48,7,"49","6","Local Support and Improvement"
"800000039908","462001060006","JOHN C BIRDLEBOUGH HIGH SCHOOL","139.2","499","155","89","105","98.2","76.8","487","16039483",53,6,"50","0","Local Support and Improvement"
"800000039821","471400010002","ONEONTA SENIOR HIGH SCHOOL","147.7","522","128","99","117","100","93.9","499","12867377",58,4,"57","2","Local Support and Improvement"
"800000039819","471701040003","COOPERSTOWN JR/SR HIGH SCHOOL","189.4","253","60","63","65","100","100","397","10579615",33,3,"32","0","Local Support and Improvement"
"800000039765","480101060001","MAHOPAC HIGH SCHOOL","148.6","1275","139","289","307","99.1","75.5","1262","40856675",113,16,"112","0","Local Support and Improvement"
"800000039739","480102060005","CARMEL HIGH SCHOOL","129.7","1354","148","313","356","99.1","37","1321","48217025",111,4,"110","0","Local Support and Improvement"
"800000039705","480401040002","HALDANE HIGH SCHOOL","163.4","320","26","86","87","100","72.7","312","10929952",35,6,"35","0","Local Support and Improvement"
"800000039695","480503040001","PUTNAM VALLEY HIGH SCHOOL","146.6","507","62","130","132","100","94.2","498","17997309",48,3,"48","8","Local Support and Improvement"
"800000039665","480601060003","BREWSTER HIGH SCHOOL","100.4","1075","173","222","257","99.6","71.2","1080","36303865",95,19,"93","0","Local Support and Improvement"
"800000039642","490101040006","BERLIN MIDDLE SCHOOL/HIGH SCHOOL","98.9","213","71","50","53","98.3","89.7","349","12622071",46,3,"40","5","Local Support and Improvement"
"800000039623","490202040002","TAMARAC MIDDLE SCHOOL HIGH SCHOOL","140.5","357","92","82","90","100","92.3","593","15517633",59,7,"59","9","Local Support and Improvement"
"800000039633","490301060007","COLUMBIA HIGH SCHOOL","176.6","1234","213","307","323","100","95.1","1215","30616681",108,6,"114","5","Local Support and Improvement"
"800000039612","490501060003","HOOSICK FALLS HIGH SCHOOL","159.4","337","86","63","76","98.4","84.1","327","9944964",46,8,"44","8","Local Support and Improvement"
"800000039582","490601060003","LANSINGBURGH SENIOR HIGH SCHOOL","123.4","695","381","134","164","99.4","94.2","660","16035106",63,11,"62","2","Local Support and Improvement"
"800000039534","491200010007","RENSSELAER JUNIOR/SENIOR HIGH","76.1","281","120","57","70","100","77.9","478","12770878",49,15,"52","13","Comprehensive Support and Improvement"
"800000039533","491302060002","AVERILL PARK HIGH SCHOOL","147.8","894","168","194","204","100","92.9","884","21882832",65,7,"63","6","Local Support and Improvement"
"800000039480","491401040002","HOOSIC VALLEY JUNIOR SENIOR HIGH","101.4","251","59","67","73","100","83.6","372","10583604",43,6,"47","5","Local Support and Improvement"
"800000039510","491501040002","MAPLE HILL JR/SR HIGH SCHOOL","174.5","265","55","55","59","100","100","402","11476038",45,5,"44","6","Local Support and Improvement"
"800000039478","491700010019","TROY HIGH SCHOOL","123.3","1277","553","258","303","98.8","90.1","1187","34886563",100,15,"99","4","Local Support and Improvement"
"800000039346","500101060011","CLARKSTOWN NORTH SENIOR HS","158.3","1239","185","321","337","99.3","81.6","1217","33476913",119,9,"118","0","Local Support and Improvement"
"800000039353","500101060019","CLARKSTOWN SOUTH SENIOR HS","173.5","1410","217","322","331","100","75.8","1386","37505975",116,11,"116","1","Local Support and Improvement"
"800000039312","500108030004","NANUET SENIOR HIGH SCHOOL","169.2","779","135","166","172","100","90.6","761","25676791",75,13,"70","2","Local Support and Improvement"
"800000039271","500201060009","NORTH ROCKLAND HIGH SCHOOL","138.1","2821","331","627","696","99.1","77.5","2684","87888364",180,14,"176","1","Local Support and Improvement"
"800000039242","500301060007","TAPPAN ZEE HIGH SCHOOL","153.1","917","199","237","244","99.5","72.6","895","36267564",89,7,"89","4","Local Support and Improvement"
"800000039191","500304030006","NYACK SENIOR HIGH SCHOOL","134.1","941","235","197","218","99.1","90.9","914","31510298",95,15,"93","0","Local Support and Improvement"
"800000039156","500308030008","PEARL RIVER HIGH SCHOOL","176.2","753","136","186","191","100","98.3","925","33699408",86,12,"86","0","Local Support and Improvement"
"800000039139","500401060009","SUFFERN SENIOR HIGH SCHOOL","161.1","1512","385","360","384","99.4","97.2","1425","48241459",118,10,"116","3","Local Support and Improvement"
"800000039088","500402060014","SPRING VALLEY HIGH SCHOOL","54.1","1737","856","205","379","99.4","87.7","1556","50246890",119,21,"119","24","Additional Targeted Support and Improvement"
"800000039091","500402060018","RAMAPO HIGH SCHOOL","71.7","1863","923","258","316","99.4","74.7","1656","52789086",123,24,"123","30","Local Support and Improvement"
"800000038910","510101040003","ST LAWRENCE HIGH SCHOOL","144.5","299","70","73","76","100","92.2","288","8478070",33,3,"37","1","Local Support and Improvement"
"800000038901","510201060003","H C WILLIAMS SENIOR HIGH SCH","182.2","354","68","76","87","100","86.8","340","12874346",45,2,"42","2","Local Support and Improvement"
"800000038851","511101060005","GOUVERNEUR HIGH SCHOOL","122.2","481","148","93","114","99","71.3","462","13137925",40,10,"36","0","Local Support and Improvement"
"800000038799","512001060008","MASSENA SENIOR HIGH SCHOOL","113.3","807","312","166","196","100","89.6","797","20332130",57,12,"56","3","Local Support and Improvement"
"800000038771","512201040001","NORWOOD-NORFOLK SCHOOL","145.9","316","90","74","89","100","98.5","311","8917955",35,4,"37","3","Local Support and Improvement"
"800000038767","512300010009","OGDENSBURG FREE ACADEMY","144.3","471","140","97","118","100","97.1","675","22389640",68,9,"69","6","Local Support and Improvement"
"800000038716","512902060003","POTSDAM SENIOR HIGH SCHOOL","153.2","414","114","72","84","100","85","408","10314160",37,5,"35","5","Local Support and Improvement"
"800000038703","520101060006","BURNT HILLS-BALLSTON LAKE SR HS","173.6","964","122","203","209","100","93.9","953","24810297",102,9,"110","2","Local Support and Improvement"
"800000038685","520302060001","SHENENDEHOWA HIGH SCHOOL","182.9","3005","363","762","809","99.7","96.7","2956","62758253",226,28,"233","12","Local Support and Improvement"
"800000038632","520401040007","CORINTH HIGH SCHOOL","157.2","367","81","73","81","100","93","363","6829727",39,10,"40","3","Local Support and Improvement"
"800000038635","521200050003","MECHANICVILLE JUNIOR-SENIOR HS","110.6","444","106","83","94","100","64.3","725","17089989",61,9,"61","8","Local Support and Improvement"
"800000038613","521301060001","BALLSTON SPA SENIOR HIGH SCHOOL","149.9","1307","350","253","289","99.3","75.6","1285","32550250",123,6,"122","10","Local Support and Improvement"
"800000038569","521401040007","SOUTH GLENS FALLS SENIOR HIGH SCHOOL","133.3","970","251","174","198","100","87.1","948","19674775",68,6,"68","2","Local Support and Improvement"
"800000038576","521701040002","SCHUYLERVILLE HIGH SCHOOL","182","484","84","103","110","100","89.3","474","14416582",47,0,"53","1","Local Support and Improvement"
"800000038531","521800010010","SARATOGA SPRINGS HIGH SCHOOL","164","1894","436","484","513","99.8","94.2","1871","41020679",146,9,"146","1","Local Support and Improvement"
"800000038502","522001040003","STILLWATER MIDDLE SCHOOL HIGH SCHOOL","152.7","308","86","79","90","100","89","515","15907487",55,7,"56","4","Local Support and Improvement"
"800000038487","522101030004","WATERFORD-HALFMOON JUNIOR-SENIOR","163.9","237","90","50","56","100","89.8","337","9819515",42,8,"39","0","Local Support and Improvement"
"800000038467","530101040001","DUANESBURG HIGH SCHOOL","137.8","206","40","50","51","100","94.4","303","8114552",36,5,"48","2","Local Support and Improvement"
"800000038460","530202060006","SCOTIA-GLENVILLE SENIOR HIGH SCHOOL","152.4","720","174","153","184","100","91.1","712","18959216",65,8,"74","0","Local Support and Improvement"
"800000038443","530301060007","NISKAYUNA HIGH SCHOOL","186.1","1371","233","321","337","99.7","80.6","1360","29669324",108,13,"126","0","Local Support and Improvement"
"800000038439","530501060006","SCHALMONT HIGH SCHOOL","153.9","544","159","138","159","98.5","97","541","27886222",54,3,"58","3","Local Support and Improvement"
"800000038388","530515060004","MOHONASEN SENIOR HIGH SCHOOL","111.8","909","259","170","206","100","87.3","889","19436518",74,19,"72","3","Local Support and Improvement"
"800000038397","530600010025","SCHENECTADY HIGH SCHOOL","65.8","3028","1617","537","706","99.2","51","2858","79502684",224,37,"199","37","Local Support and Improvement"
"800000038234","541102060002","COBLESKILL-RICHMONDVILLE HIGH SCHOOL","151.6","474","145","97","109","99.1","94.6","490","14679230",51,1,"58","0","Local Support and Improvement"
"800000038205","541201040003","SCHOHARIE HIGH SCHOOL","136.7","251","75","60","69","98.3","96.6","457","13410514",40,9,"54","5","Targeted Support and Improvement"
"800000034158","550301060004","WATKINS GLEN CENTRAL HIGH SCHOOL","119.4","286","49","68","77","100","100","414","13156161",41,10,"41","1","Local Support and Improvement"
"800000038119","560701060003","MYNDERSE ACADEMY","145.6","370","117","82","88","100","97.8","367","8812770",42,4,"39","3","Local Support and Improvement"
"800000038088","561006060001","WATERLOO HIGH SCHOOL","99.7","418","163","114","133","100","84.2","397","11890491",52,9,"50","1","Local Support and Improvement"
"800000038070","570101040002","ADDISON MIDDLE/HIGH SCHOOL","115.8","302","78","75","81","100","90.5","515","16740537",50,4,"50","1","Local Support and Improvement"
"800000038033","570302060003","HAVERLING SENIOR HIGH SCHOOL","144.8","418","109","88","102","100","99","403","11604721",37,3,"37","3","Local Support and Improvement"
"800000038010","570603040002","CAMPBELL-SAVONA JR/SR HS","147.3","228","53","52","53","100","100","337","10246356",37,11,"37","0","Local Support and Improvement"
"800000037973","571000010017","CORNING-PAINTED POST HIGH SCHOOL","150.4","1499","387","302","341","97.7","90.5","1478","40509462",124,20,"123","2","Local Support and Improvement"
"800000037991","571502060001","CANISTEO-GREENWOOD HIGH SCHOOL","148.3","320","78","74","78","100","96.1","471","12151350",41,8,"40","2","Local Support and Improvement"
"800000037936","571800010006","HORNELL JUNIOR-SENIOR HIGH SCHOOL","177.9","418","128","115","129","100","97.8","608","16009131",53,2,"52","9","Local Support and Improvement"
"800000050982","573002040001","WAYLAND-COHOCTON HIGH SCHOOL","124.6","422","128","79","83","100","91.1","415","10054876",51,6,"47","8","Local Support and Improvement"
"800000037871","580101030002","BABYLON JUNIOR-SENIOR HIGH SCHOOL","190.4","449","84","116","120","100","98.1","689","27736615",71,6,"71","0","Local Support and Improvement"
"800000037841","580102030008","WEST BABYLON SENIOR HIGH SCHOOL","136.8","1294","173","289","308","98.2","89.5","1254","38492740",103,4,"93","1","Local Support and Improvement"
"800000037825","580103030008","NORTH BABYLON HIGH SCHOOL","135","1628","374","351","373","100","92.2","1558","44788976",124,12,"117","0","Local Support and Improvement"
"800000037805","580104030010","LINDENHURST SENIOR HIGH SCHOOL","151.6","1905","219","483","517","99.6","87.6","1851","37735866",170,15,"161","0","Local Support and Improvement"
"800000037796","580105030005","WALTER G O'CONNELL COPIAGUE HIGH SCH","115.1","1675","444","349","377","99.5","82.2","1586","54342998",117,27,"116","0","Local Support and Improvement"
"800000037769","580106030005","AMITYVILLE MEMORIAL HIGH SCHOOL","76.1","1010","264","186","222","94.2","87.3","953","33104037",92,17,"88","1","Local Support and Improvement"
"800000037755","580107030007","DEER PARK HIGH SCHOOL","139.9","1373","320","301","315","99.7","89.2","1311","42098558",121,10,"116","2","Local Support and Improvement"
"800000037743","580109020003","WYANDANCH MEMORIAL HIGH SCHOOL","53.3","885","243","145","194","97.9","83.9","824","29932888",61,12,"59","0","Local Support and Improvement"
"800000037718","580201060005","WARD MELVILLE SENIOR HIGH SCHOOL","198.5","1505","112","463","475","99.4","95.5","1491","61166674",160,11,"151","2","Local Support and Improvement"
"800000037698","580203020008","COMSEWOGUE HIGH SCHOOL","159.8","1183","124","250","269","100","98.7","1142","34138603",97,16,"97","1","Local Support and Improvement"
"800000037658","580205060019","SACHEM HIGH SCHOOL NORTH","171.3","2023","460","454","482","99.4","96.2","1978","58271137",177,23,"173","0","Local Support and Improvement"
"800000057970","580205060020","SACHEM HIGH SCHOOL EAST","161","2094","337","493","525","100","96.2","2055","61065575",181,26,"172","2","Local Support and Improvement"
"800000037641","580206020003","EARL L VANDERMEULEN HIGH SCHOOL","186.3","331","52","71","71","100","97.7","328","26285479",50,7,"49","2","Local Support and Improvement"
"800000037619","580208020003","MILLER PLACE HIGH SCHOOL","176.7","806","102","200","203","98.7","96.9","802","25855951",82,14,"73","4","Local Support and Improvement"
"800000037614","580209020002","ROCKY POINT HIGH SCHOOL","161.5","912","188","223","236","100","97.7","906","33025785",84,9,"82","0","Local Support and Improvement"
"800000037590","580211060010","NEWFIELD HIGH SCHOOL","132.6","1579","330","374","399","99.7","84.3","1542","42088505",119,6,"116","1","Local Support and Improvement"
"800000037574","580211060016","CENTEREACH HIGH SCHOOL","145.3","1515","321","359","380","99.7","78.8","1462","42833953",140,6,"137","0","Local Support and Improvement"
"800000037546","580212060005","LONGWOOD HIGH SCHOOL","139.3","3086","1177","667","752","99.3","75","2993","96286534",233,38,"225","3","Local Support and Improvement"
"800000037524","580224030008","PATCHOGUE-MEDFORD HIGH SCHOOL","134.9","2513","575","529","604","95.7","86.2","2455","69295543",204,43,"193","0","Local Support and Improvement"
"800000037485","580232030002","WILLIAM FLOYD HIGH SCHOOL","106","3308","1465","687","777","97.3","78.6","3120","87122553",230,39,"226","0","Local Support and Improvement"
"800000037469","580233020001","CENTER MORICHES HIGH SCHOOL","126.9","542","111","128","133","99.3","91.2","541","18412546",40,5,"40","2","Local Support and Improvement"
"800000037447","580235060006","BELLPORT SENIOR HIGH SCHOOL","106","1436","521","300","352","98.3","93.7","1383","44356603",120,14,"120","1","Local Support and Improvement"
"800000037427","580301020002","EAST HAMPTON HIGH SCHOOL","127.5","1075","222","214","235","99.6","85.4","1026","36979045",92,18,"90","0","Local Support and Improvement"
"800000037422","580305020004","PIERSON MIDDLE/HIGH SCHOOL","158.3","323","67","61","67","97.6","95.2","519","29186471",74,17,"73","0","Local Support and Improvement"
"800000037405","580401020003","ELWOOD/JOHN GLENN HIGH SCHOOL","174.5","683","64","172","179","98.3","96.5","675","24262529",64,5,"63","0","Local Support and Improvement"
"800000037397","580402060004","COLD SPRING HARBOR HIGH SCHOOL","200.9","485","48","123","123","100","99.3","736","43058998",79,12,"79","0","Local Support and Improvement"
"800000037384","580403030013","HUNTINGTON HIGH SCHOOL","126.1","1486","484","280","308","98.9","93.9","1422","46962080",128,17,"123","0","Local Support and Improvement"
